Time(s),CH1V,CH2V
-1.460000e-04,4.665600e+00,8.752000e-01
-1.455000e-04,4.240533e+00,8.688000e-01
-1.450000e-04,3.634933e+00,8.538667e-01
-1.445000e-04,2.877600e+00,8.130667e-01
-1.440000e-04,2.133333e+00,7.938667e-01
-1.435000e-04,1.606933e+00,7.938667e-01
-1.430000e-04,1.199467e+00,7.938667e-01
-1.425000e-04,8.890667e-01,8.024000e-01
-1.420000e-04,6.621333e-01,8.368000e-01
-1.415000e-04,4.706667e-01,8.794667e-01
-1.410000e-04,3.584000e-01,9.221333e-01
-1.405000e-04,2.373333e-01,9.370667e-01
-1.400000e-04,1.248000e-01,9.520000e-01
-1.395000e-04,1.005333e-01,9.861333e-01
-1.390000e-04,8.080000e-02,1.045867e+00
-1.385000e-04,4.773333e-02,1.077867e+00
-1.380000e-04,2.373333e-02,1.110133e+00
-1.375000e-04,1.253333e-02,1.165600e+00
-1.370000e-04,-1.600000e-02,1.208267e+00
-1.365000e-04,-4.453333e-02,1.225333e+00
-1.360000e-04,-8.213334e-02,1.250933e+00
-1.355000e-04,-6.453333e-02,1.300000e+00
-1.350000e-04,-1.600000e-02,1.332000e+00
-1.345000e-04,-3.573333e-02,1.370667e+00
-1.340000e-04,-4.240000e-02,1.400533e+00
-1.335000e-04,-3.573333e-02,1.475200e+00
-1.330000e-04,-2.933333e-02,1.515733e+00
-1.325000e-04,-7.546667e-02,1.534933e+00
-1.320000e-04,-8.640000e-02,1.558400e+00
-1.315000e-04,-6.000000e-02,1.609600e+00
-1.310000e-04,-2.933333e-02,1.661067e+00
-1.305000e-04,-4.026667e-02,1.684533e+00
-1.300000e-04,-6.880000e-02,1.703733e+00
-1.295000e-04,-5.786667e-02,1.769867e+00
-1.290000e-04,-4.240000e-02,1.797600e+00
-1.285000e-04,-4.906667e-02,1.842400e+00
-1.280000e-04,-1.040000e-01,1.865867e+00
-1.275000e-04,-6.666667e-02,1.897867e+00
-1.270000e-04,-3.360000e-02,1.934400e+00
-1.265000e-04,-4.906667e-02,1.989867e+00
-1.260000e-04,-3.813333e-02,2.011200e+00
-1.255000e-04,-4.026667e-02,2.066667e+00
-1.250000e-04,-2.480000e-02,2.126400e+00
-1.245000e-04,-6.000000e-02,2.149867e+00
-1.240000e-04,-9.093334e-02,2.194933e+00
-1.235000e-04,-5.333333e-02,2.220533e+00
-1.230000e-04,-2.933333e-02,2.263200e+00
-1.225000e-04,-3.146667e-02,2.293067e+00
-1.220000e-04,-4.240000e-02,2.335733e+00
-1.215000e-04,-2.693333e-02,2.408267e+00
-1.210000e-04,-2.480000e-02,2.438133e+00
-1.205000e-04,-5.120000e-02,2.464000e+00
-1.200000e-04,-8.640000e-02,2.489600e+00
-1.195000e-04,-5.786667e-02,2.534400e+00
-1.190000e-04,-2.480000e-02,2.562133e+00
-1.185000e-04,-1.600000e-02,2.624000e+00
-1.180000e-04,-4.240000e-02,2.634667e+00
-1.175000e-04,-3.573333e-02,2.694400e+00
-1.170000e-04,-3.360000e-02,2.724267e+00
-1.165000e-04,-3.813333e-02,2.780000e+00
-1.160000e-04,-8.213334e-02,2.805600e+00
-1.155000e-04,-5.333333e-02,2.839733e+00
-1.150000e-04,-1.173333e-02,2.865333e+00
-1.145000e-04,-2.266667e-02,2.908000e+00
-1.140000e-04,-3.360000e-02,2.950667e+00
-1.135000e-04,-2.480000e-02,3.001867e+00
-1.130000e-04,-2.480000e-02,3.049067e+00
-1.125000e-04,-4.453333e-02,3.076800e+00
-1.120000e-04,-7.333333e-02,3.113067e+00
-1.115000e-04,-4.240000e-02,3.157867e+00
-1.110000e-04,-1.600000e-02,3.172800e+00
-1.105000e-04,-3.146667e-02,3.228267e+00
-1.100000e-04,-1.600000e-02,3.253867e+00
-1.095000e-04,-2.266667e-02,3.313867e+00
-1.090000e-04,-2.480000e-02,3.348000e+00
-1.085000e-04,-3.573333e-02,3.390667e+00
-1.080000e-04,-7.333333e-02,3.386400e+00
-1.075000e-04,-5.333333e-02,3.446133e+00
-1.070000e-04,-1.173333e-02,3.484533e+00
-1.065000e-04,-1.813333e-02,3.535733e+00
-1.060000e-04,-2.933333e-02,3.544267e+00
-1.055000e-04,-1.600000e-02,3.612800e+00
-1.050000e-04,-1.173333e-02,3.664000e+00
-1.045000e-04,-2.933333e-02,3.687467e+00
-1.040000e-04,-4.240000e-02,3.702400e+00
-1.035000e-04,-4.906667e-02,3.742933e+00
-1.030000e-04,1.040000e-02,3.770667e+00
-1.025000e-04,1.402667e-01,3.824000e+00
-1.020000e-04,4.640000e-01,3.847733e+00
-1.015000e-04,9.242667e-01,3.898933e+00
-1.010000e-04,1.569600e+00,3.911733e+00
-1.005000e-04,2.338133e+00,3.943733e+00
-1.000000e-04,2.992000e+00,3.920267e+00
-9.950000e-05,3.507200e+00,3.941600e+00
-9.900000e-05,3.912533e+00,3.933067e+00
-9.850000e-05,4.183467e+00,3.916000e+00
-9.800000e-05,4.388267e+00,3.890400e+00
-9.750000e-05,4.531200e+00,3.896800e+00
-9.700000e-05,4.639200e+00,3.869067e+00
-9.650000e-05,4.716267e+00,3.847733e+00
-9.600000e-05,4.758133e+00,3.792000e+00
-9.550000e-05,4.837333e+00,3.794133e+00
-9.500000e-05,4.903467e+00,3.736533e+00
-9.450000e-05,4.923200e+00,3.721600e+00
-9.400000e-05,4.916533e+00,3.693867e+00
-9.350000e-05,4.947467e+00,3.676800e+00
-9.300000e-05,4.952000e+00,3.642667e+00
-9.250000e-05,4.958400e+00,3.614933e+00
-9.200000e-05,4.921067e+00,3.570400e+00
-9.150000e-05,4.965067e+00,3.533600e+00
-9.100000e-05,5.004800e+00,3.514400e+00
-9.050000e-05,5.002400e+00,3.476267e+00
-9.000000e-05,5.000267e+00,3.450400e+00
-8.950000e-05,4.993600e+00,3.424800e+00
-8.900000e-05,4.982666e+00,3.416267e+00
-8.850000e-05,4.976000e+00,3.367200e+00
-8.800000e-05,4.934134e+00,3.330933e+00
-8.750000e-05,4.976000e+00,3.301067e+00
-8.700000e-05,5.000267e+00,3.275200e+00
-8.650000e-05,4.996000e+00,3.234667e+00
-8.600000e-05,4.987200e+00,3.206933e+00
-8.550000e-05,5.002400e+00,3.196267e+00
-8.500000e-05,4.982666e+00,3.168533e+00
-8.450000e-05,4.967200e+00,3.138667e+00
-8.400000e-05,4.960800e+00,3.091733e+00
-8.350000e-05,4.973867e+00,3.068267e+00
-8.300000e-05,5.009067e+00,3.014933e+00
-8.250000e-05,5.006933e+00,3.006133e+00
-8.200000e-05,5.004800e+00,2.976267e+00
-8.150000e-05,4.989333e+00,2.961333e+00
-8.100000e-05,4.996000e+00,2.925067e+00
-8.050000e-05,4.960800e+00,2.878133e+00
-8.000000e-05,4.934134e+00,2.856800e+00
-7.950000e-05,4.962934e+00,2.824800e+00
-7.900000e-05,4.987200e+00,2.788533e+00
-7.850000e-05,4.993600e+00,2.769333e+00
-7.800000e-05,4.987200e+00,2.711467e+00
-7.750000e-05,4.976000e+00,2.696533e+00
-7.700000e-05,4.982666e+00,2.698667e+00
-7.650000e-05,4.967200e+00,2.658133e+00
-7.600000e-05,4.938667e+00,2.604800e+00
-7.550000e-05,4.973867e+00,2.592000e+00
-7.500000e-05,5.009067e+00,2.562133e+00
-7.450000e-05,4.991467e+00,2.523733e+00
-7.400000e-05,4.960800e+00,2.502400e+00
-7.350000e-05,5.002400e+00,2.478933e+00
-7.300000e-05,4.991467e+00,2.468267e+00
-7.250000e-05,4.960800e+00,2.406133e+00
-7.200000e-05,4.925333e+00,2.369867e+00
-7.150000e-05,4.954134e+00,2.344267e+00
-7.100000e-05,4.996000e+00,2.322933e+00
-7.050000e-05,4.976000e+00,2.290933e+00
-7.000000e-05,4.982666e+00,2.250400e+00
