Time(s),CH1V,CH2V
-3.780000e-05,2.533333e-03,-7.946666e-05
-3.760000e-05,9.333334e-04,-3.306667e-05
-3.740000e-05,2.533333e-03,-9.413333e-05
-3.720000e-05,5.066667e-03,-7.520000e-05
-3.700000e-05,2.933333e-03,1.226667e-05
-3.680000e-05,1.066667e-03,-1.706667e-05
-3.660000e-05,3.466667e-03,-1.226667e-05
-3.640000e-05,4.133333e-03,-2.533333e-05
-3.620000e-05,2.800000e-03,-3.306667e-05
-3.600000e-05,6.666667e-04,-2.986667e-05
-3.580000e-05,2.400000e-03,-1.090667e-04
-3.560000e-05,4.800000e-03,-9.733333e-05
-3.540000e-05,2.533333e-03,-1.002667e-04
-3.520000e-05,6.666667e-04,-1.592000e-04
-3.500000e-05,3.733333e-03,-1.096000e-04
-3.480000e-05,2.666667e-03,-1.245333e-04
-3.460000e-05,3.200000e-03,-1.008000e-04
-3.440000e-05,9.333334e-04,-1.610667e-04
-3.420000e-05,3.466667e-03,-1.168000e-04
-3.400000e-05,4.133333e-03,-8.560000e-05
-3.380000e-05,3.466667e-03,-1.536000e-04
-3.360000e-05,1.200000e-03,-1.834667e-04
-3.340000e-05,2.400000e-03,-2.325333e-04
-3.320000e-05,3.333333e-03,-1.890667e-04
-3.300000e-05,2.133333e-03,-2.405333e-04
-3.280000e-05,1.466667e-03,-2.234667e-04
-3.260000e-05,3.066667e-03,-2.085333e-04
-3.240000e-05,5.200000e-03,-2.069333e-04
-3.220000e-05,3.066667e-03,-1.762667e-04
-3.200000e-05,1.200000e-03,-1.029333e-04
-3.180000e-05,2.666667e-03,-8.506666e-05
-3.160000e-05,4.133333e-03,-3.733333e-05
-3.140000e-05,2.933333e-03,-6.426666e-05
-3.120000e-05,1.200000e-03,-2.933333e-06
-3.100000e-05,1.333333e-03,-2.720000e-05
-3.080000e-05,3.733333e-03,-6.080000e-05
-3.060000e-05,3.066667e-03,-1.272000e-04
-3.040000e-05,2.533333e-03,-1.093333e-04
-3.020000e-05,2.533333e-03,-8.266667e-05
-3.000000e-05,4.666667e-03,-1.893333e-04
-2.980000e-05,3.333333e-03,-1.298667e-04
-2.960000e-05,-2.666667e-04,-1.242667e-04
-2.940000e-05,2.266667e-03,-9.253333e-05
-2.920000e-05,4.933333e-03,-5.706667e-05
-2.900000e-05,2.533333e-03,-4.640000e-05
-2.880000e-05,5.333333e-04,-3.520000e-05
-2.860000e-05,2.933333e-03,-8.106667e-05
-2.840000e-05,5.733334e-03,-1.464000e-04
-2.820000e-05,3.466667e-03,-1.424000e-04
-2.800000e-05,1.866667e-03,-1.456000e-04
-2.780000e-05,3.200000e-03,-2.482667e-04
-2.760000e-05,3.200000e-03,-2.253333e-04
-2.740000e-05,2.666667e-03,-2.205333e-04
-2.720000e-05,1.333333e-03,-3.048000e-04
-2.700000e-05,2.266667e-03,-2.173333e-04
-2.680000e-05,4.533333e-03,-1.688000e-04
-2.660000e-05,2.666667e-03,-1.765333e-04
-2.640000e-05,2.133333e-03,-1.192000e-04
-2.620000e-05,4.133333e-03,-4.720000e-05
-2.600000e-05,4.133333e-03,-4.480000e-05
-2.580000e-05,2.266667e-03,-1.306667e-05
-2.560000e-05,9.333334e-04,2.213333e-05
-2.540000e-05,2.933333e-03,1.680000e-05
-2.520000e-05,4.266667e-03,-2.293333e-05
-2.500000e-05,2.933333e-03,-5.280000e-05
-2.480000e-05,-5.333333e-04,-1.128000e-04
-2.460000e-05,2.933333e-03,-1.000000e-04
-2.440000e-05,5.200000e-03,-1.269333e-04
-2.420000e-05,2.933333e-03,-9.199999e-05
-2.400000e-05,1.066667e-03,-6.533333e-05
-2.380000e-05,1.600000e-03,-1.146667e-04
-2.360000e-05,4.133333e-03,-8.133333e-05
-2.340000e-05,3.066667e-03,-1.050667e-04
-2.320000e-05,2.666667e-04,-1.261333e-04
-2.300000e-05,3.200000e-03,-1.690667e-04
-2.280000e-05,3.733333e-03,-1.181333e-04
-2.260000e-05,2.933333e-03,-1.458667e-04
-2.240000e-05,1.333333e-03,-1.794667e-04
-2.220000e-05,3.466667e-03,-1.808000e-04
-2.200000e-05,5.066667e-03,-1.394667e-04
-2.180000e-05,2.666667e-03,-2.064000e-04
-2.160000e-05,8.000000e-04,-2.290667e-04
-2.140000e-05,2.533333e-03,-2.498667e-04
-2.120000e-05,4.266667e-03,-2.346667e-04
-2.100000e-05,2.133333e-03,-2.226667e-04
-2.080000e-05,1.333333e-03,-2.293333e-04
-2.060000e-05,2.266667e-03,-2.144000e-04
-2.040000e-05,3.066667e-03,-1.690667e-04
-2.020000e-05,3.600000e-03,-9.413333e-05
-2.000000e-05,-2.666667e-04,-7.093333e-05
-1.980000e-05,2.933333e-03,-2.986667e-05
-1.960000e-05,3.600000e-03,-4.506667e-05
-1.940000e-05,2.133333e-03,-2.613333e-05
-1.920000e-05,1.333333e-03,7.466666e-06
-1.900000e-05,2.400000e-03,2.906667e-05
-1.880000e-05,5.600000e-03,8.480000e-05
-1.860000e-05,2.533333e-03,3.120000e-05
-1.840000e-05,2.666667e-04,-7.733333e-06
-1.820000e-05,1.733333e-03,-1.306667e-05
-1.800000e-05,4.666667e-03,-7.600000e-05
-1.780000e-05,3.333333e-03,-1.269333e-04
-1.760000e-05,0.000000e+00,-1.709333e-04
-1.740000e-05,2.266667e-03,-2.522666e-04
-1.720000e-05,3.600000e-03,-2.384000e-04
-1.700000e-05,1.600000e-03,-1.973333e-04
-1.680000e-05,1.600000e-03,-2.397333e-04
-1.660000e-05,2.533333e-03,-2.210667e-04
-1.640000e-05,3.600000e-03,-2.197333e-04
-1.620000e-05,2.400000e-03,-1.786667e-04
-1.600000e-05,2.666667e-04,-2.136000e-04
-1.580000e-05,2.800000e-03,-9.920000e-05
-1.560000e-05,3.733333e-03,-1.168000e-04
-1.540000e-05,2.533333e-03,-1.226667e-04
-1.520000e-05,0.000000e+00,-8.426666e-05
-1.500000e-05,2.666667e-03,-1.200000e-04
-1.480000e-05,4.666667e-03,-1.224000e-04
-1.460000e-05,1.733333e-03,-8.906666e-05
-1.440000e-05,1.200000e-03,-8.906666e-05
-1.420000e-05,1.866667e-03,-1.242667e-04
-1.400000e-05,5.200000e-03,-1.040000e-04
-1.380000e-05,3.066667e-03,-1.362667e-04
-1.360000e-05,1.333333e-04,-1.045333e-04
-1.340000e-05,3.600000e-03,-7.013333e-05
-1.320000e-05,5.600000e-03,-3.306667e-05
-1.300000e-05,2.266667e-03,-3.573333e-05
-1.280000e-05,1.466667e-03,-7.546666e-05
-1.260000e-05,1.200000e-03,-7.946666e-05
-1.240000e-05,3.733333e-03,-1.333333e-04
-1.220000e-05,1.200000e-03,-1.714667e-04
-1.200000e-05,2.666667e-04,-1.130667e-04
-1.180000e-05,2.533333e-03,-8.320000e-05
-1.160000e-05,4.533333e-03,-1.645333e-04
-1.140000e-05,2.800000e-03,-2.464000e-04
-1.120000e-05,1.066667e-03,-2.018667e-04
-1.100000e-05,2.800000e-03,-2.216000e-04
-1.080000e-05,4.800000e-03,-2.648000e-04
-1.060000e-05,2.666667e-03,-9.360000e-05
-1.040000e-05,0.000000e+00,-3.093333e-05
-1.020000e-05,2.266667e-03,-3.413333e-05
-1.000000e-05,3.466667e-03,-1.120000e-05
-9.800000e-06,2.400000e-03,-1.040000e-05
-9.600000e-06,1.066667e-03,-6.933333e-05
-9.400000e-06,2.266667e-03,-1.253333e-04
-9.200000e-06,3.466667e-03,-1.173333e-04
-9.000000e-06,2.133333e-03,-3.200000e-05
-8.800000e-06,6.666667e-04,1.866667e-05
-8.600000e-06,2.533333e-03,-1.360000e-05
-8.400000e-06,4.400000e-03,-9.546666e-05
-8.200000e-06,2.666667e-03,-1.597333e-04
-8.000000e-06,4.000000e-04,-2.277333e-04
-7.800000e-06,2.266667e-03,-2.058667e-04
-7.600000e-06,5.200000e-03,-2.064000e-04
-7.400000e-06,1.466667e-03,-1.997333e-04
-7.200000e-06,1.333333e-03,-2.200000e-04
-7.000000e-06,2.666667e-03,-1.309333e-04
-6.800000e-06,2.800000e-03,-1.005333e-04
-6.600000e-06,3.200000e-03,-8.346666e-05
-6.400000e-06,8.000000e-04,-9.653333e-05
-6.200000e-06,2.800000e-03,-1.141333e-04
-6.000000e-06,4.266667e-03,-1.354667e-04
-5.800000e-06,1.733333e-03,-1.032000e-04
-5.600000e-06,9.333334e-04,-9.520000e-05
-5.400000e-06,2.933333e-03,-1.816000e-04
-5.200000e-06,5.866667e-03,-1.546667e-04
-5.000000e-06,2.933333e-03,-2.008000e-04
-4.800000e-06,1.066667e-03,-1.072000e-04
-4.600000e-06,2.666667e-03,-5.306667e-05
-4.400000e-06,5.200000e-03,-3.840000e-05
-4.200000e-06,2.533333e-03,-4.133333e-05
-4.000000e-06,1.600000e-03,-7.920000e-05
-3.800000e-06,3.466667e-03,-5.306667e-05
-3.600000e-06,4.933333e-03,-5.146666e-05
-3.400000e-06,2.666667e-03,-5.440000e-05
-3.200000e-06,2.133333e-03,4.533333e-06
-3.000000e-06,3.866667e-03,-1.493333e-05
-2.800000e-06,4.666667e-03,-6.800000e-05
-2.600000e-06,2.800000e-03,-8.746667e-05
-2.400000e-06,2.666667e-04,-4.373333e-05
-2.200000e-06,2.666667e-03,-8.560000e-05
-2.000000e-06,3.733333e-03,-1.520000e-04
-1.800000e-06,2.666667e-03,-1.485333e-04
-1.600000e-06,1.866667e-03,-1.528000e-04
-1.400000e-06,2.533333e-03,-1.509333e-04
-1.200000e-06,5.200000e-03,-1.216000e-04
-1.000000e-06,2.533333e-03,-1.341333e-04
-8.000000e-07,1.466667e-03,-1.320000e-04
-6.000000e-07,2.933333e-03,-2.058667e-04
-4.000000e-07,4.400000e-03,-1.328000e-04
-2.000000e-07,2.266667e-03,-1.013333e-04
7.424244e-19,1.866667e-03,-1.053333e-04
2.000000e-07,2.800000e-03,-1.413333e-04
4.000000e-07,5.066667e-03,-1.546667e-04
6.000000e-07,3.333333e-03,-1.450667e-04
8.000000e-07,1.200000e-03,-1.258667e-04
1.000000e-06,3.066667e-03,-1.330667e-04
1.200000e-06,5.200000e-03,-1.317333e-04
1.400000e-06,2.800000e-03,-1.517333e-04
1.600000e-06,2.133333e-03,-6.133333e-05
1.800000e-06,3.066667e-03,-5.013333e-05
2.000000e-06,5.066667e-03,-3.066667e-05
2.200000e-06,3.333333e-03,-7.466666e-06
2.400000e-06,1.333333e-04,-7.493333e-05
2.600000e-06,2.533333e-03,-2.933333e-05
2.800000e-06,6.266667e-03,-7.493333e-05
3.000000e-06,2.800000e-03,-8.906666e-05
3.200000e-06,2.400000e-03,-1.482667e-04
3.400000e-06,2.266667e-03,-1.837333e-04
3.600000e-06,4.133333e-03,-1.506667e-04
3.800000e-06,2.266667e-03,-1.354667e-04
4.000000e-06,1.333333e-03,-1.658667e-04
4.200000e-06,2.533333e-03,-2.069333e-04
4.400000e-06,4.800000e-03,-2.016000e-04
4.600000e-06,2.933333e-03,-1.746667e-04
4.800000e-06,1.866667e-03,-1.432000e-04
5.000000e-06,3.200000e-03,-6.480000e-05
5.200000e-06,5.866667e-03,-9.013333e-05
5.400000e-06,2.533333e-03,-7.626667e-05
5.600000e-06,1.333333e-03,-7.440000e-05
5.800000e-06,3.466667e-03,-4.666666e-05
6.000000e-06,6.666667e-03,-9.199999e-05
6.200000e-06,2.400000e-03,-1.080000e-04
6.400000e-06,1.733333e-03,-1.250667e-04
6.600000e-06,3.333333e-03,-1.301333e-04
6.800000e-06,5.066667e-03,-1.032000e-04
7.000000e-06,2.800000e-03,-1.320000e-04
7.200000e-06,1.600000e-03,-1.352000e-04
7.400000e-06,2.933333e-03,-5.840000e-05
